seed,scope,independence,publisher_engine,verifier_engine,injection,applicable,detected,detection_layer,pipeline_outcome,authorization_basis,attribution_class,attributed_as,expected_detected,expected_layer,oracle_match,independence_level,source_lineage,parser_lineage,semantics_core_lineage,build_toolchain,runtime_backend,dependency_set,hardware_architecture,operator_or_organization,source_lineage_relation,source_lineage_provenance,source_lineage_evidence_ref,parser_lineage_relation,parser_lineage_provenance,parser_lineage_evidence_ref,semantics_core_lineage_relation,semantics_core_lineage_provenance,semantics_core_lineage_evidence_ref,build_toolchain_relation,build_toolchain_provenance,build_toolchain_evidence_ref,runtime_backend_relation,runtime_backend_provenance,runtime_backend_evidence_ref,dependency_set_relation,dependency_set_provenance,dependency_set_evidence_ref,hardware_architecture_relation,hardware_architecture_provenance,hardware_architecture_evidence_ref,operator_or_organization_relation,operator_or_organization_provenance,operator_or_organization_evidence_ref
20260718,A1,I2,E3,E2,stale-2,yes,yes,nonce+freshness,rejected,none,stale,stale,yes,nonce+freshness,yes,distinct evaluator/frontend source; shared Rust host,Rust-vs-DSL L-source,native-vs-guest-E2 guest evaluator,native-Rust-vs-E2 guest evaluator-machine,shared-cargo-wrapper,native-Rust-vs-DSL L-guest-on-Rust-host,shared-host-and-contracts,same,same,Distinct,VerifierEstablished,sha256:a1748501441ec4d5faf17d0d07b6e8b19be155e584a53ad6f7ececafa7ecd10c,Distinct,VerifierEstablished,sha256:ea69b6e996cb913bf5ffd96783967155b0ea8cd510a4d05965723a4a5c6476c2,Distinct,VerifierEstablished,sha256:4000174b7b1df5d482793edbae0b1c64b9898ae85d71c61debebe4d0d2069c0e,Shared,VerifierEstablished,sha256:a5cf70ab485171e643a12bbb81046d5bf0def8985123cb67a5043e4016fd6eea,Partial,VerifierEstablished,sha256:7fe723053d5a43fe5e879847e19c6d88b217d48c22f696b830744baa6e4fb5ee,Partial,VerifierEstablished,sha256:499fd6aa51c194a5efc9e0365deb0ea8e3161c45f1546493cf432da660486fce,Shared,VerifierEstablished,sha256:c0046b05182f3d94651155a2ca097027a323df02b880e43ed684134e399aeb8f,Shared,VerifierEstablished,sha256:cf02cb1eb3ee49be28fdeb473a6f822106827b90fc76b04c578c1eff56357097
20260718,A1,I2,E3,E2,stale-3,yes,no,none,not_reexecuted,none,stale,none,no,none,yes,distinct evaluator/frontend source; shared Rust host,Rust-vs-DSL L-source,native-vs-guest-E2 guest evaluator,native-Rust-vs-E2 guest evaluator-machine,shared-cargo-wrapper,native-Rust-vs-DSL L-guest-on-Rust-host,shared-host-and-contracts,same,same,Distinct,VerifierEstablished,sha256:a1748501441ec4d5faf17d0d07b6e8b19be155e584a53ad6f7ececafa7ecd10c,Distinct,VerifierEstablished,sha256:ea69b6e996cb913bf5ffd96783967155b0ea8cd510a4d05965723a4a5c6476c2,Distinct,VerifierEstablished,sha256:4000174b7b1df5d482793edbae0b1c64b9898ae85d71c61debebe4d0d2069c0e,Shared,VerifierEstablished,sha256:a5cf70ab485171e643a12bbb81046d5bf0def8985123cb67a5043e4016fd6eea,Partial,VerifierEstablished,sha256:7fe723053d5a43fe5e879847e19c6d88b217d48c22f696b830744baa6e4fb5ee,Partial,VerifierEstablished,sha256:499fd6aa51c194a5efc9e0365deb0ea8e3161c45f1546493cf432da660486fce,Shared,VerifierEstablished,sha256:c0046b05182f3d94651155a2ca097027a323df02b880e43ed684134e399aeb8f,Shared,VerifierEstablished,sha256:cf02cb1eb3ee49be28fdeb473a6f822106827b90fc76b04c578c1eff56357097
20260718,A1,I2,E3,E2,semantics-version-drift,yes,no,none,not_reexecuted,none,version-drift,none,no,none,yes,distinct evaluator/frontend source; shared Rust host,Rust-vs-DSL L-source,native-vs-guest-E2 guest evaluator,native-Rust-vs-E2 guest evaluator-machine,shared-cargo-wrapper,native-Rust-vs-DSL L-guest-on-Rust-host,shared-host-and-contracts,same,same,Distinct,VerifierEstablished,sha256:a1748501441ec4d5faf17d0d07b6e8b19be155e584a53ad6f7ececafa7ecd10c,Distinct,VerifierEstablished,sha256:ea69b6e996cb913bf5ffd96783967155b0ea8cd510a4d05965723a4a5c6476c2,Distinct,VerifierEstablished,sha256:4000174b7b1df5d482793edbae0b1c64b9898ae85d71c61debebe4d0d2069c0e,Shared,VerifierEstablished,sha256:a5cf70ab485171e643a12bbb81046d5bf0def8985123cb67a5043e4016fd6eea,Partial,VerifierEstablished,sha256:7fe723053d5a43fe5e879847e19c6d88b217d48c22f696b830744baa6e4fb5ee,Partial,VerifierEstablished,sha256:499fd6aa51c194a5efc9e0365deb0ea8e3161c45f1546493cf432da660486fce,Shared,VerifierEstablished,sha256:c0046b05182f3d94651155a2ca097027a323df02b880e43ed684134e399aeb8f,Shared,VerifierEstablished,sha256:cf02cb1eb3ee49be28fdeb473a6f822106827b90fc76b04c578c1eff56357097
20260718,A1,I2,E3,E2,single-operation-backend-fault,yes,no,none,not_reexecuted,none,engine-fault,none,no,none,yes,distinct evaluator/frontend source; shared Rust host,Rust-vs-DSL L-source,native-vs-guest-E2 guest evaluator,native-Rust-vs-E2 guest evaluator-machine,shared-cargo-wrapper,native-Rust-vs-DSL L-guest-on-Rust-host,shared-host-and-contracts,same,same,Distinct,VerifierEstablished,sha256:a1748501441ec4d5faf17d0d07b6e8b19be155e584a53ad6f7ececafa7ecd10c,Distinct,VerifierEstablished,sha256:ea69b6e996cb913bf5ffd96783967155b0ea8cd510a4d05965723a4a5c6476c2,Distinct,VerifierEstablished,sha256:4000174b7b1df5d482793edbae0b1c64b9898ae85d71c61debebe4d0d2069c0e,Shared,VerifierEstablished,sha256:a5cf70ab485171e643a12bbb81046d5bf0def8985123cb67a5043e4016fd6eea,Partial,VerifierEstablished,sha256:7fe723053d5a43fe5e879847e19c6d88b217d48c22f696b830744baa6e4fb5ee,Partial,VerifierEstablished,sha256:499fd6aa51c194a5efc9e0365deb0ea8e3161c45f1546493cf432da660486fce,Shared,VerifierEstablished,sha256:c0046b05182f3d94651155a2ca097027a323df02b880e43ed684134e399aeb8f,Shared,VerifierEstablished,sha256:cf02cb1eb3ee49be28fdeb473a6f822106827b90fc76b04c578c1eff56357097
20260718,A1,I2,E3,E2,final-result-equal-trace-differs,yes,no,none,not_reexecuted,none,engine-fault,none,no,none,yes,distinct evaluator/frontend source; shared Rust host,Rust-vs-DSL L-source,native-vs-guest-E2 guest evaluator,native-Rust-vs-E2 guest evaluator-machine,shared-cargo-wrapper,native-Rust-vs-DSL L-guest-on-Rust-host,shared-host-and-contracts,same,same,Distinct,VerifierEstablished,sha256:a1748501441ec4d5faf17d0d07b6e8b19be155e584a53ad6f7ececafa7ecd10c,Distinct,VerifierEstablished,sha256:ea69b6e996cb913bf5ffd96783967155b0ea8cd510a4d05965723a4a5c6476c2,Distinct,VerifierEstablished,sha256:4000174b7b1df5d482793edbae0b1c64b9898ae85d71c61debebe4d0d2069c0e,Shared,VerifierEstablished,sha256:a5cf70ab485171e643a12bbb81046d5bf0def8985123cb67a5043e4016fd6eea,Partial,VerifierEstablished,sha256:7fe723053d5a43fe5e879847e19c6d88b217d48c22f696b830744baa6e4fb5ee,Partial,VerifierEstablished,sha256:499fd6aa51c194a5efc9e0365deb0ea8e3161c45f1546493cf432da660486fce,Shared,VerifierEstablished,sha256:c0046b05182f3d94651155a2ca097027a323df02b880e43ed684134e399aeb8f,Shared,VerifierEstablished,sha256:cf02cb1eb3ee49be28fdeb473a6f822106827b90fc76b04c578c1eff56357097
20260718,A1,I2,E3,E2,outcome-confusion,yes,no,none,not_reexecuted,none,outcome,none,no,none,yes,distinct evaluator/frontend source; shared Rust host,Rust-vs-DSL L-source,native-vs-guest-E2 guest evaluator,native-Rust-vs-E2 guest evaluator-machine,shared-cargo-wrapper,native-Rust-vs-DSL L-guest-on-Rust-host,shared-host-and-contracts,same,same,Distinct,VerifierEstablished,sha256:a1748501441ec4d5faf17d0d07b6e8b19be155e584a53ad6f7ececafa7ecd10c,Distinct,VerifierEstablished,sha256:ea69b6e996cb913bf5ffd96783967155b0ea8cd510a4d05965723a4a5c6476c2,Distinct,VerifierEstablished,sha256:4000174b7b1df5d482793edbae0b1c64b9898ae85d71c61debebe4d0d2069c0e,Shared,VerifierEstablished,sha256:a5cf70ab485171e643a12bbb81046d5bf0def8985123cb67a5043e4016fd6eea,Partial,VerifierEstablished,sha256:7fe723053d5a43fe5e879847e19c6d88b217d48c22f696b830744baa6e4fb5ee,Partial,VerifierEstablished,sha256:499fd6aa51c194a5efc9e0365deb0ea8e3161c45f1546493cf432da660486fce,Shared,VerifierEstablished,sha256:c0046b05182f3d94651155a2ca097027a323df02b880e43ed684134e399aeb8f,Shared,VerifierEstablished,sha256:cf02cb1eb3ee49be28fdeb473a6f822106827b90fc76b04c578c1eff56357097
20260718,A1,I2,E3,E2,diagnostics-promoted-as-success,yes,no,none,not_reexecuted,none,outcome,none,no,none,yes,distinct evaluator/frontend source; shared Rust host,Rust-vs-DSL L-source,native-vs-guest-E2 guest evaluator,native-Rust-vs-E2 guest evaluator-machine,shared-cargo-wrapper,native-Rust-vs-DSL L-guest-on-Rust-host,shared-host-and-contracts,same,same,Distinct,VerifierEstablished,sha256:a1748501441ec4d5faf17d0d07b6e8b19be155e584a53ad6f7ececafa7ecd10c,Distinct,VerifierEstablished,sha256:ea69b6e996cb913bf5ffd96783967155b0ea8cd510a4d05965723a4a5c6476c2,Distinct,VerifierEstablished,sha256:4000174b7b1df5d482793edbae0b1c64b9898ae85d71c61debebe4d0d2069c0e,Shared,VerifierEstablished,sha256:a5cf70ab485171e643a12bbb81046d5bf0def8985123cb67a5043e4016fd6eea,Partial,VerifierEstablished,sha256:7fe723053d5a43fe5e879847e19c6d88b217d48c22f696b830744baa6e4fb5ee,Partial,VerifierEstablished,sha256:499fd6aa51c194a5efc9e0365deb0ea8e3161c45f1546493cf432da660486fce,Shared,VerifierEstablished,sha256:c0046b05182f3d94651155a2ca097027a323df02b880e43ed684134e399aeb8f,Shared,VerifierEstablished,sha256:cf02cb1eb3ee49be28fdeb473a6f822106827b90fc76b04c578c1eff56357097
20260718,A1,I2,E3,E2,shared-rust-lineage-fault,yes,no,none,not_reexecuted,none,engine-fault,none,no,none,yes,distinct evaluator/frontend source; shared Rust host,Rust-vs-DSL L-source,native-vs-guest-E2 guest evaluator,native-Rust-vs-E2 guest evaluator-machine,shared-cargo-wrapper,native-Rust-vs-DSL L-guest-on-Rust-host,shared-host-and-contracts,same,same,Distinct,VerifierEstablished,sha256:a1748501441ec4d5faf17d0d07b6e8b19be155e584a53ad6f7ececafa7ecd10c,Distinct,VerifierEstablished,sha256:ea69b6e996cb913bf5ffd96783967155b0ea8cd510a4d05965723a4a5c6476c2,Distinct,VerifierEstablished,sha256:4000174b7b1df5d482793edbae0b1c64b9898ae85d71c61debebe4d0d2069c0e,Shared,VerifierEstablished,sha256:a5cf70ab485171e643a12bbb81046d5bf0def8985123cb67a5043e4016fd6eea,Partial,VerifierEstablished,sha256:7fe723053d5a43fe5e879847e19c6d88b217d48c22f696b830744baa6e4fb5ee,Partial,VerifierEstablished,sha256:499fd6aa51c194a5efc9e0365deb0ea8e3161c45f1546493cf432da660486fce,Shared,VerifierEstablished,sha256:c0046b05182f3d94651155a2ca097027a323df02b880e43ed684134e399aeb8f,Shared,VerifierEstablished,sha256:cf02cb1eb3ee49be28fdeb473a6f822106827b90fc76b04c578c1eff56357097
20260718,A1,I3,E1,E4-interpreter,clean,yes,no,none,not_reexecuted,none,none,none,no,none,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,A1,I3,E1,E4-interpreter,stale-1,yes,yes,signature,rejected,none,tamper,tamper,yes,signature,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,A1,I3,E1,E4-interpreter,stale-2,yes,yes,nonce+freshness,rejected,none,stale,stale,yes,nonce+freshness,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,A1,I3,E1,E4-interpreter,stale-3,yes,no,none,not_reexecuted,none,stale,none,no,none,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,A1,I3,E1,E4-interpreter,semantics-version-drift,yes,no,none,not_reexecuted,none,version-drift,none,no,none,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,A1,I3,E1,E4-interpreter,single-operation-backend-fault,yes,no,none,not_reexecuted,none,engine-fault,none,no,none,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,A1,I3,E1,E4-interpreter,final-result-equal-trace-differs,yes,no,none,not_reexecuted,none,engine-fault,none,no,none,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,A1,I3,E1,E4-interpreter,outcome-confusion,yes,no,none,not_reexecuted,none,outcome,none,no,none,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,A1,I3,E1,E4-interpreter,diagnostics-promoted-as-success,yes,no,none,not_reexecuted,none,outcome,none,no,none,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,A1,I3,E1,E4-interpreter,shared-rust-lineage-fault,yes,no,none,not_reexecuted,none,engine-fault,none,no,none,yes,distinct runtime backend/toolchain; shared transliterated source/semantics,shared-engineered-transliteration,shared-transliterated-frontend,shared-transliterated-semantic-choices,Cargo-Rust-vs-E4 host-interpreter-artifact,native-Rust-vs-E4 host-interpreter,separate-engine-trees-shared-OS-contracts,same,same,Shared,VerifierEstablished,sha256:79cc6caf63f500ca38de4f55fbc94fec279f86f33eb2afdb8a72ac40c9097619,Shared,VerifierEstablished,sha256:8c1de03b1dab81d6fc71cf8a7720566825938cfb58718b1592774f9ebd5d4bac,Shared,VerifierEstablished,sha256:b108994fdb03641c822a8e7a6354c687b163940047851c89a09931629baf393f,Distinct,VerifierEstablished,sha256:eb1c83228b2c5781cdab09d3a02f999c7c8f9432b004ebcdeedc8ffed88dcbb5,Distinct,VerifierEstablished,sha256:dd342e5cc2b5413ed177cac91d2a2fa8411a01f2dc0cd72bdcbdca792f04c5dc,Partial,VerifierEstablished,sha256:546bf912b30dbd0bda585c28162fbc0260d4503029efa2910fe37435a2554af1,Shared,VerifierEstablished,sha256:099a54c220783074e78059d8c9506c098c409d5030128f7aa26a12e079173c6f,Shared,VerifierEstablished,sha256:03db8ba61c49092cc6f5f14243b437aa624ee35939ab7dbf093799e57738bd7e
20260718,B,I0,E3,E3,clean,yes,no,none,execution_agreed,none,none,none,no,none,yes,same-artifact rerun,same,same,same,same,same,same,same,same,Shared,VerifierEstablished,sha256:b6cb070db4ed5cfb69017d4a5ae79616011d7b5327197193eee18e7c45894c88,Shared,VerifierEstablished,sha256:86ead7aced88eee65424669a0d86f366499b4006dcf5b8ebf976bf3e1a87117c,Shared,VerifierEstablished,sha256:1806ecbe81e329e4095a501608a9facebdd0ec8a56f477cc71be6a000d8e4542,Shared,VerifierEstablished,sha256:48127aa4ec972ae5f973140484ce287fc361c3b8caa4a670d0937be8288682c7,Shared,VerifierEstablished,sha256:9a532399192577c5b64c6f103f80aa046d0a6a70acb249fbe129cddd76db404e,Shared,VerifierEstablished,sha256:c571ca67e9023b08367c4f90fd8d789fd7c6f665b955e10a7ce22970af2a90bb,Shared,VerifierEstablished,sha256:ebaba95c73bd875c01242773bd15ed9336de942a11fa8603ace2e426584d8617,Shared,VerifierEstablished,sha256:727fd67d99a17c69c9c193c6b07fa86adbbeb4f6a4421cbe570aab68a9e28c74
